,0,1,i,j,dist
4303,0.9964764714241028,0.0035235623363405,68,63,4584.456715712211
4304,0.99849534034729,0.0015047129709273,69,63,4614.100511189275
4305,0.9999732971191406,2.6735251594800505e-05,70,63,4643.744306666338
4306,0.0260663013905286,0.9739336967468262,71,63,4673.388102143402
4307,0.933617353439331,0.0663825869560241,72,63,4703.031897620465
4308,0.999251663684845,0.0007482821820303,73,63,4732.67569309753
4309,0.951765477657318,0.0482345335185527,74,63,4762.319488574593
4310,0.9997586607933044,0.0002412914327578,75,63,4791.963284051657
4311,0.999996542930603,3.459375420789001e-06,76,63,4805.617008926384
4312,0.9705497622489928,0.029450237751007,77,63,4818.253973158899
4313,0.9991005659103394,0.0008994674426503,78,63,4830.890937391413
4314,0.0046805962920188,0.9953194260597228,79,63,4645.807036324883
4315,0.9999489784240724,5.097278699395247e-05,80,63,4435.792026002322
4316,0.9999979734420776,2.046494046226144e-06,81,63,4186.064981846676
4317,0.9980279803276062,0.0019719847477972,82,63,3936.33793769103
4318,0.9673057794570924,0.032694261521101,83,63,3686.610893535384
4319,0.0535307973623275,0.946469247341156,84,63,3436.883849379738
4320,0.1919421553611755,0.8080579042434692,85,63,3187.156805224092
4321,0.9997625946998596,0.0002374072209931,86,63,2937.4297610684457
4322,0.99937504529953,0.0006249728030525,87,63,2687.7027169127996
4323,0.99416321516037,0.0058367806486785,88,63,2437.9756727571535
4324,0.7192333936691284,0.2807666361331939,89,63,2188.2486286015073
4325,0.9990370273590088,0.0009630467975512,90,63,1938.5215844458612
4326,0.0350113585591316,0.9649887084960938,91,63,1688.794540290215
4327,0.9374346733093262,0.0625652968883514,92,63,1439.067496134569
4328,0.9915452599525452,0.0084547568112611,93,63,1189.3404519789228
4329,0.9506022930145264,0.0493976846337318,94,63,939.6134078232766
4330,0.9975484013557434,0.0024515979457646,95,63,689.8863636676305
4331,0.9999862909317015,1.3653291716764215e-05,96,63,440.15931951198434
4332,1.0,5.531739688535709e-08,97,63,190.4322753563382
4333,1.0,4.107640005912572e-09,98,63,-59.29476879930792
4334,0.9999998807907104,8.840790144404309e-08,40,64,-31.815869490316917
4335,1.0,5.7905609196495795e-08,41,64,131.86664232501803
4336,0.969418168067932,0.0305818766355514,42,64,295.549154140353
4337,0.9997782111167908,0.0002217592700617,43,64,459.2316659556879
4338,0.9998146891593932,0.000185276789125,44,64,622.9141777710229
4339,0.9990180730819702,0.0009819397237151,45,64,786.5966895863578
4340,0.9972776770591736,0.0027223273646086,46,64,950.2792014016927
4341,0.7704265713691711,0.2295734584331512,47,64,1113.9617132170276
4342,0.9605079889297484,0.0394920408725738,48,64,1277.6442250323626
4343,0.9697317481040956,0.0302682444453239,49,64,1441.3267368476977
4344,0.7762107849121094,0.223789170384407,50,64,1605.0092486630326
4345,0.0212848093360662,0.978715181350708,51,64,1768.6917604783675
4346,0.1367015838623047,0.8632983565330505,52,64,1932.3742722937025
4347,0.0446045733988285,0.9553954601287842,53,64,2096.0567841090374
4348,0.9793271422386168,0.0206728838384151,54,64,2259.739295924372
4349,0.9999409914016724,5.9033882280346006e-05,55,64,2423.421807739707
4350,0.9991753697395324,0.0008245783392339,56,64,2587.104319555042
4351,0.998616337776184,0.0013836100697517,57,64,2750.786831370377
4352,0.9999566078186036,4.342848478700034e-05,58,64,2914.469343185712
4353,0.9962957501411438,0.0037041949108242,59,64,3077.8133464460516
4354,0.9996218681335448,0.000378122262191,60,64,3222.718751858643
4355,0.9998217225074768,0.0001782945910235,61,64,3367.6241572712343
4356,0.9979670643806458,0.0020329104736447,62,64,3512.5295626838256
4357,0.1178875640034675,0.882112443447113,63,64,3657.4349680964174
4358,0.964226007461548,0.0357739925384521,64,64,3802.3403735090087
4359,0.9938556551933287,0.006144287995994,65,64,3947.2457789216
4360,0.9998772144317628,0.0001227300381287,66,64,4092.1511843341914
4361,0.999873161315918,0.0001268140331376,67,64,4237.056589746783
4362,0.9883964657783508,0.0116035193204879,68,64,4330.178825620063
4363,0.9999278783798218,7.208270108094439e-05,69,64,4359.822621097127
4364,0.6215516924858093,0.3784482777118683,70,64,4389.466416574191
4365,0.0504998564720153,0.9495001435279846,71,64,4419.110212051255
4366,0.4127666354179382,0.5872334241867065,72,64,4448.754007528319
4367,0.0095218103379011,0.9904781579971312,73,64,4478.397803005382
4368,0.8308395147323608,0.1691604405641555,74,64,4508.041598482446
4369,0.9999977350234984,2.250724264740711e-06,75,64,4537.292135055995
4370,0.0342281721532344,0.9657717943191528,76,64,4549.929099288509
4371,0.9999641180038452,3.584563819458708e-05,77,64,4562.566063521023
4372,0.3745309710502624,0.6254690289497375,78,64,4575.203027753538
4373,0.9999217987060548,7.81738490331918e-05,79,64,4495.56304790723
4374,0.9994971752166748,0.0005027606384828,80,64,4288.288486167598
4375,0.9936895370483398,0.0063104405999183,81,64,4081.013924427968
4376,0.8292762637138367,0.1707237511873245,82,64,3873.739362688337
4377,0.887173593044281,0.112826369702816,83,64,3630.2868008459855
4378,0.9646385908126832,0.0353614538908004,84,64,3380.5597566903393
4379,0.996343433856964,0.0036566036287695,85,64,3130.832712534693
4380,0.9994699358940125,0.0005300753400661,86,64,2881.105668379047
4381,0.9841736555099488,0.0158263966441154,87,64,2631.378624223401
4382,0.9961695075035096,0.003830443136394,88,64,2381.651580067755
4383,0.9781258702278136,0.0218741036951541,89,64,2131.9245359121087
4384,0.352020651102066,0.6479793787002563,90,64,1882.1974917564623
4385,0.3213483989238739,0.6786516308784485,91,64,1632.4704476008164
4386,0.991136074066162,0.0088639454916119,92,64,1382.74340344517
4387,0.0388488322496414,0.961151123046875,93,64,1133.0163592895242
4388,0.9990513920783995,0.0009486236376687,94,64,883.289315133878
4389,0.9776268005371094,0.0223731640726327,95,64,633.5622709782318
4390,0.9999539852142334,4.5989389036549255e-05,96,64,383.8352268225857
4391,1.0,1.7894678794316834e-12,97,64,134.10818266693957
4392,1.0,2.5469040210168714e-09,41,65,-64.96840365466197
4393,0.970337212085724,0.029662724584341,42,65,98.71410816067298
4394,0.8401201367378235,0.1598798632621765,43,65,262.3966199760079
4395,0.9942362904548644,0.0057637565769255,44,65,426.0791317913429
4396,0.9998294115066528,0.0001705629983916,45,65,589.7616436066778
4397,0.9954856038093568,0.0045143505558371,46,65,753.4441554220127
4398,0.3917909562587738,0.6082090735435486,47,65,917.1266672373476
4399,0.0003213112649973,0.9996787309646606,48,65,1080.8091790526826
4400,0.9636932015419006,0.0363067798316478,49,65,1244.4916908680177
4401,0.0001648620673222,0.9998351335525512,50,65,1408.1742026833526
4402,0.0012644688831642,0.99873548746109,51,65,1571.8567144986876
4403,0.0111783687025308,0.9888216257095336,52,65,1735.5392263140225
4404,0.9916219711303712,0.0083781126886606,53,65,1899.2217381293574
4405,0.999961256980896,3.86968458769843e-05,54,65,2062.9042499446923
4406,0.9933226704597472,0.0066773099824786,55,65,2226.586761760027
4407,0.9875182509422302,0.0124818040058016,56,65,2390.269273575362
4408,0.9989044666290284,0.001095478539355,57,65,2553.9517853906973
4409,0.9316511154174804,0.0683489218354225,58,65,2717.634297206032
4410,0.999000608921051,0.0009993716375902,59,65,2866.772062612266
4411,0.999783456325531,0.0002165700716432,60,65,3011.6774680248573
4412,0.4258671998977661,0.5741328001022339,61,65,3156.5828734374486
4413,0.505465567111969,0.4945344626903534,62,65,3301.48827885004
4414,0.0091082425788044,0.9908917546272278,63,65,3446.3936842626313
4415,0.953302562236786,0.0466974638402462,64,65,3591.2990896752226
4416,0.9992191791534424,0.0007808659574948,65,65,3736.204495087814
4417,0.9999136924743652,8.627787610748783e-05,66,65,3881.1099005004053
4418,0.99949312210083,0.0005068305181339,67,65,4026.015305912997
4419,0.999671459197998,0.0003285178681835,68,65,4075.9009355279163
4420,0.9746153354644777,0.0253846682608127,69,65,4105.54473100498
4421,0.9780110120773317,0.0219889804720878,70,65,4135.188526482044
4422,0.9152325391769408,0.0847674384713172,71,65,4164.8323219591075
4423,0.9471851587295532,0.0528148561716079,72,65,4194.476117436172
4424,0.0162421632558107,0.9837577939033508,73,65,4224.119912913236
4425,0.8251243233680725,0.1748756617307663,74,65,4253.763708390299
4426,0.9991278052330016,0.0008722150814719,75,65,4281.604225418119
4427,0.9791658520698548,0.0208341386169195,76,65,4294.241189650634
4428,0.99459308385849,0.0054068947210907,77,65,4306.878153883148
4429,0.4406516849994659,0.5593482851982117,78,65,4319.515118115663
4430,0.5282012224197388,0.4717987179756164,79,65,4332.152082348177
4431,0.9996434450149536,0.0003565951483324,80,65,4138.044497749946
4432,0.9999866485595704,1.33827334138914e-05,81,65,3930.7699360103147
4433,0.9929293990135192,0.007070570718497,82,65,3723.495374270684
4434,0.2545554637908935,0.7454445362091064,83,65,3516.2208125310526
4435,0.0704295262694358,0.929570496082306,84,65,3308.946250791422
4436,0.9997808337211608,0.0002192331303376,85,65,3074.5086198452946
4437,0.9497081637382508,0.0502918697893619,86,65,2824.7815756896484
4438,0.8895578384399414,0.1104421466588974,87,65,2575.0545315340023
4439,0.9653435945510864,0.0346564278006553,88,65,2325.327487378356
4440,0.987605094909668,0.0123949591070413,89,65,2075.60044322271
4441,0.9999617338180542,3.827376349363476e-05,90,65,1825.8733990670637
4442,0.99894517660141,0.0010548246791586,91,65,1576.1463549114178
4443,0.9996315240859984,0.0003684062394313,92,65,1326.4193107557717
4444,0.0037959991022944,0.9962040781974792,93,65,1076.6922666001253
4445,0.9811692833900452,0.018830643966794,94,65,826.9652224444793
4446,0.9982888102531432,0.0017111974302679,95,65,577.2381782888332
4447,0.999985694885254,1.4289358659880236e-05,96,65,327.51113413318706
4448,0.9999920129776,7.931613254186232e-06,42,66,-98.12093781900701
4449,1.0,1.4263678779768972e-11,43,66,65.56157399632794
4450,0.9999991655349731,8.003967195691075e-07,44,66,229.24408581166287
4451,0.946341335773468,0.0536586940288543,45,66,392.9265976269978
4452,0.991359531879425,0.0086403861641883,46,66,556.6091094423327
4453,0.999491572380066,0.0005083834985271,47,66,720.2916212576677
4454,0.0380061417818069,0.961993932723999,48,66,883.9741330730027
4455,0.6138828992843628,0.3861171305179596,49,66,1047.6566448883375
4456,0.9990893602371216,0.0009107015212066,50,66,1211.3391567036726
4457,0.9999668598175048,3.3184693165821955e-05,51,66,1375.0216685190076
4458,0.9704799056053162,0.0295200757682323,52,66,1538.7041803343425
4459,9.02215178939514e-05,0.99990975856781,53,66,1702.3866921496774
4460,0.9313757419586182,0.0686242058873176,54,66,1866.0692039650123
4461,0.98798930644989,0.0120106888934969,55,66,2029.7517157803472
4462,0.8933134078979492,0.1066865995526313,56,66,2193.434227595682
4463,0.958993434906006,0.0410065948963165,57,66,2357.116739411017
4464,0.6180712580680847,0.3819287717342376,58,66,2510.825373365889
4465,0.8385640382766724,0.1614359766244888,59,66,2655.7307787784803
4466,0.938007354736328,0.0619926676154136,60,66,2800.6361841910716
4467,0.9999839067459106,1.6119598512887023e-05,61,66,2945.541589603663
4468,0.998622179031372,0.0013778861612081,62,66,3090.4469950162543
4469,0.9970583915710448,0.002941612387076,63,66,3235.3524004288456
4470,0.9862592220306396,0.0137408347800374,64,66,3380.257805841437
4471,0.999902844429016,9.716024942463264e-05,65,66,3525.1632112540283
4472,0.9999761581420898,2.3878243155195374e-05,66,66,3670.0686166666196
4473,0.9999997615814208,2.1656268245351387e-07,67,66,3791.9792499587056
4474,0.9617533683776855,0.0382466726005077,68,66,3821.6230454357697
4475,0.0020463236141949,0.9979536533355712,69,66,3851.2668409128332
4476,0.0005971671780571,0.99940288066864,70,66,3880.910636389897
4477,0.0003223421517759,0.9996776580810548,71,66,3910.554431866961
4478,0.9997825026512146,0.0002175610279664,72,66,3940.1982273440244
4479,0.9998847246170044,0.0001153120028902,73,66,3969.8420228210884
4480,0.8917907476425171,0.1082092896103859,74,66,3999.485818298152
4481,0.9995007514953612,0.0004991968162357,75,66,4025.9163157802445
4482,0.9999520778656006,4.792462641489692e-05,76,66,4038.5532800127594
4483,0.9999688863754272,3.109622048214078e-05,77,66,4051.1902442452733
4484,0.1229610294103622,0.8770390152931213,78,66,4063.827208477788
4485,0.7009349465370178,0.2990650534629822,79,66,4076.4641727103026
4486,0.9999982118606568,1.7366618294545333e-06,80,66,3987.8005093322927
4487,0.999942421913147,5.753872756031342e-05,81,66,3780.5259475926614
4488,0.99943870306015,0.0005613115499727,82,66,3573.2513858530306
4489,0.9999502897262572,4.966520646121353e-05,83,66,3365.9768241133997
4490,0.9958016276359558,0.0041983444243669,84,66,3158.7022623737685
4491,0.912443220615387,0.0875567570328712,85,66,2951.4277006341376
4492,0.9999802112579346,1.9745684767258357e-05,86,66,2744.153138894507
4493,0.9982707500457764,0.001729208510369,87,66,2518.7304388446037
4494,0.9997275471687316,0.0002724765508901,88,66,2269.0033946889575
4495,0.998172402381897,0.0018276369664818,89,66,2019.2763505333114
4496,0.5878816843032837,0.4121183753013611,90,66,1769.5493063776653
4497,0.9942289590835572,0.0057710297405719,91,66,1519.822262222019
4498,0.9997844099998474,0.0002156477858079,92,66,1270.0952180663728
4499,0.9341537356376648,0.0658462196588516,93,66,1020.3681739107268
4500,0.9927501678466796,0.0072498489171266,94,66,770.6411297550807
4501,0.9991742968559264,0.0008256421424448,95,66,520.9140855994345
4502,0.9999988079071044,1.2453673434720258e-06,96,66,271.1870414437884
4503,0.9999994039535522,6.280200750552467e-07,44,67,32.409039831982895
4504,0.9999994039535522,6.248138220144028e-07,45,67,196.09155164731783
4505,0.9993634819984436,0.0006365360459312,46,67,359.7740634626528
4506,0.999543845653534,0.0004561280366033,47,67,523.4565752779878
4507,0.9897089600563048,0.010291020385921,48,67,687.1390870933227
4508,0.9525150656700134,0.0474849566817283,49,67,850.8215989086576
4509,0.9938561320304872,0.0061438111588358,50,67,1014.5041107239925
4510,0.9630151391029358,0.0369849167764186,51,67,1178.1866225393276
4511,0.9957386255264282,0.0042613977566361,52,67,1341.8691343546625
4512,8.562057701055892e-06,0.9999914169311525,53,67,1505.5516461699974
4513,0.0001975529303308,0.9998024106025696,54,67,1669.2341579853323
4514,0.9563913345336914,0.0436086952686309,55,67,1832.9166698006673
4515,0.9956709146499634,0.0043290928006172,56,67,1996.5991816160022
4516,0.9993256330490112,0.0006743347039446,57,67,2154.8786841195115
4517,0.9833552241325378,0.0166447833180427,58,67,2299.784089532103
4518,0.9993927478790284,0.0006071999669075,59,67,2444.689494944694
4519,0.9999825954437256,1.7357315300614573e-05,60,67,2589.5949003572855
4520,0.9741296172142028,0.0258704200387001,61,67,2734.5003057698773
4521,0.999777376651764,0.0002226671640528,62,67,2879.4057111824686
4522,0.0243347063660621,0.975665271282196,63,67,3024.31111659506
4523,0.997726023197174,0.0022740059066563,64,67,3169.2165220076513
4524,0.9924818873405457,0.0075180917046964,65,67,3314.1219274202426
4525,0.9998321533203124,0.0001677672407822,66,67,3459.027332832834
4526,0.9816412925720216,0.0183586962521076,67,67,3537.7013598665585
4527,0.9758732318878174,0.0241267904639244,68,67,3567.345155343622
4528,0.5764553546905518,0.4235446155071258,69,67,3596.988950820686
4529,0.9999574422836304,4.258171611581929e-05,70,67,3626.6327462977497
4530,0.8375405073165894,0.1624595522880554,71,67,3656.2765417748137
4531,0.9908588528633118,0.0091411899775266,72,67,3685.9203372518773
4532,0.9999991655349731,8.815311502985423e-07,73,67,3715.5641327289413
4533,0.9999912977218628,8.65401580085745e-06,74,67,3745.207928206005
4534,0.9995290040969848,0.0004709915956482,75,67,3770.2284061423697
4535,0.9998360872268676,0.0001638646790524,76,67,3782.865370374884
4536,0.994160294532776,0.005839736200869,77,67,3795.5023346073986
4537,0.993756890296936,0.006243129260838,78,67,3808.139298839913
4538,0.1910806745290756,0.8089193105697632,79,67,3820.7762630724274
4539,0.999891996383667,0.0001079482244676,80,67,3795.8324115859828
4540,0.9997873902320862,0.0002126088365912,81,67,3630.2819591750085
4541,0.999816358089447,0.0001837225572671,82,67,3423.0073974353772
4542,0.999991774559021,8.175634320650715e-06,83,67,3215.7328356957464
4543,0.9999841451644896,1.5831643395358697e-05,84,67,3008.4582739561156
4544,0.9999924898147584,7.514805474784225e-06,85,67,2801.1837122164843
4545,0.9999890327453612,1.0941461368929596e-05,86,67,2593.9091504768535
4546,0.9993693232536316,0.000630754570011,87,67,2386.6345887372227
4547,0.9990611672401428,0.0009388161124661,88,67,2179.3600269975914
4548,0.9764084219932556,0.0235915668308734,89,67,1962.9522578439128
4549,0.9997966885566713,0.0002033472701441,90,67,1713.2252136882664
4550,0.999723255634308,0.000276784208836,91,67,1463.4981695326205
4551,0.9998378753662108,0.0001620573748368,92,67,1213.7711253769744
4552,0.9926969408988952,0.0073030092753469,93,67,964.0440812213282
4553,0.9967030882835388,0.0032969114836305,94,67,714.317037065682
4554,0.9999996423721312,3.643322941115912e-07,95,67,464.5899929100359
